Product_ID,Product_Name,Category,Product_URL,Product_Color,Product_Type
89438521,metod/maximera-bc w pull-out work surface/3drw,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/382/1038288_PE839574_S4.webp,white,
89438516,metod/maximera-base cb f havsen snk/3 frnts/2 drws,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/379/1037985_PE839357_S4.webp,white,chest of drawers
89438427,cabinet,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/382/1038263_PE839595_S4.webp,white,cabinet
89438371,metod/maximera-base cb 2 frnts/2 low/1 md/1 hi drw,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/382/1038253_PE839592_S4.webp,white,chest of drawers
89438366,metod/maximera-base cb 2 fronts/2 high drawers,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/382/1038249_PE839588_S4.webp,white, chest of drawers
89438352,metod/maximera-base cb 3 frnts/2 low/1 md/1 hi drw,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/382/1038243_PE839582_S4.webp,white,chest of drawers
89433811,metod/maximera-bc w pull-out work surface/3drw,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/220/1022097_PE832498_S4.webp,white,
89433806,metod/maximera-bc w pull-out work surface/3drw,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/220/1022054_PE832604_S4.webp,white,
89433726,metod/maximera-bc w pull-out work surface/3drw,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/221/1022141_PE832533_S4.webp,white,
89433420,metod/maximera-bc w pull-out work surface/3drw,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/221/1022129_PE832585_S4.webp,white,
89433415,metod/maximera-bc w pull-out work surface/3drw,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/220/1022086_PE832596_S4.webp,white,
89419136,metod/maximera-bc w pull-out work surface/3drw,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/221/1022104_PE832505_S4.webp,white,
89410027,metod/maximera-base cab f hob/3 fronts/3 drawers,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/590/0959044_PE805613_S4.webp,white, chest of drawers
89410013,metod/maximera-base cab f sink+3 fronts/2 drawers,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/590/0959040_PE805634_S4.webp,white, chest of drawers
89409972,metod/maximera-base cab with 2 fronts/3 drawers,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/594/0959438_PE805966_S4.webp,white, chest of drawers
89409967,cabinet,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/594/0959433_PE805950_S4.webp,white,cabinet
89409948,metod/maximera-base cb 2 frnts/2 low/1 md/1 hi drw,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/593/0959389_PE805984_S4.webp,white,chest of drawers
89404432,metod/maximera-base cab f sink+3 fronts/2 drawers,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/531/0953183_PE802378_S4.webp,white, chest of drawers
89404314,metod/maximera-base cab f hob/2 fronts/2 drawers,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/538/0953846_PE802943_S4.webp,white, chest of drawers
89404026,cabinet,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/532/0953229_PE802406_S4.webp,white,cabinet
89403994,metod/maximera-base cb 4 frnts/2 low/3 md drwrs,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/531/0953174_PE802374_S4.webp,white,chest of drawers
89398426,metod/maximera-base cab f sink+3 fronts/2 drawers,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/421/0942178_PE796069_S4.webp,white, chest of drawers
89398365,metod/maximera-base cab f sink+3 fronts/2 drawers,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/422/0942296_PE796164_S4.webp,white, chest of drawers
89398054,metod/maximera-base cb f havsen snk/3 frnts/2 drws,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/116/0511647_PE637871_S4.webp,white,chest of drawers
89397988,cabinet,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/422/0942268_PE796144_S4.webp,white,cabinet
89397974,cabinet,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/689/0768919_PE754744_S4.webp,white,cabinet
89397931,metod/maximera-base cab f hob/2 fronts/3 drawers,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/735/0273523_PE412347_S4.webp,white, chest of drawers
89397926,metod/maximera-base cab f hob/3 fronts/3 drawers,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/732/0273272_PE411715_S4.webp,white, chest of drawers
89397894,cabinet,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/426/0942675_PE796563_S4.webp,white,cabinet
89397728,metod/maximera-base cab for hob+oven w drawer,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/352/0435208_PE588846_S4.webp,white,chest of drawers
89397605,metod/maximera-base cab f sink+2 fronts/2 drawers,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/948/0794886_PE765751_S4.webp,white, chest of drawers
89397573,metod/maximera-base cab f hob/2 fronts/2 drawers,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/425/0942543_PE796456_S4.webp,white, chest of drawers
89397530,metod/maximera-base cab f sink+2 fronts/2 drawers,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/168/0216801_PE371169_S4.webp,white, chest of drawers
89397380,metod/maximera-base cab f hob/4 fronts/3 drawers,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/422/0942240_PE796048_S4.webp,white, chest of drawers
89397375,metod/maximera-base cab f hob/4 fronts/3 drawers,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/422/0942239_PE796037_S4.webp,white, chest of drawers
89381256,cabinet,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/894/0189403_PE342667_S4.webp,white,cabinet
89377117,metod/maximera-hi cab w shlvs/4 drawers/dr/2 frnts,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/052/0205285_PE358364_S4.webp,white, chest of drawers
89370724,cabinet,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/689/0768953_PE754778_S4.webp,white,cabinet
89330361,cabinet,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/109/0810964_PE771537_S4.webp,white,cabinet
89330356,cabinet,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/109/0810959_PE771532_S4.webp,white,cabinet
89330337,metod/maximera-base cab f sink+2 fronts/2 drawers,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/109/0810949_PE771490_S4.webp,white, chest of drawers
